User Name,User ID,User DOB,User Email,Transaction Date,Transaction ID,Category,Product,Price,Volume Purchased,Total Price
Joseph Brown,03983ca8-ea7e-4d49-8c77-8ea6eb2083e6,1918-12-18,ypage@example.net,2024-02-08 10:22:16.299557,ded733e8-b421-4aeb-9340-97cabaf3897a,Dairy,Cream Cheese,3.5,2,7.0
Joseph Brown,03983ca8-ea7e-4d49-8c77-8ea6eb2083e6,1918-12-18,ypage@example.net,2024-02-08 10:22:16.299557,ded733e8-b421-4aeb-9340-97cabaf3897a,Dairy,Cheese,3.0,9,27.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-23 06:20:45.207358,8d1fd9b7-4d2b-4deb-9beb-37117d41e602,Meat,Crab,12.0,4,48.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-23 06:20:45.207358,8d1fd9b7-4d2b-4deb-9beb-37117d41e602,Fruits,Apple,1.5,4,6.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-23 06:20:45.207358,8d1fd9b7-4d2b-4deb-9beb-37117d41e602,Meat,Chicken,3.0,4,12.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-23 06:20:45.207358,8d1fd9b7-4d2b-4deb-9beb-37117d41e602,Fruits,Pineapple,1.4,5,7.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-23 06:20:45.207358,8d1fd9b7-4d2b-4deb-9beb-37117d41e602,Dairy,Cream,2.5,3,7.5
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-07 11:51:33.281254,d080e66e-552f-433a-8c25-166a1ff39849,Meat,Fish,6.0,5,30.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-07 11:51:33.281254,d080e66e-552f-433a-8c25-166a1ff39849,Fruits,Peach,1.6,3,4.800000000000001
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-07 11:51:33.281254,d080e66e-552f-433a-8c25-166a1ff39849,Grains,Quinoa,3.0,3,9.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-21 13:48:07.080193,9a6a5f92-cca7-4147-b6be-1f723405095c,Dairy,Eggs,1.8,9,16.2
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-21 13:48:07.080193,9a6a5f92-cca7-4147-b6be-1f723405095c,Vegetables,Cucumber,0.7,1,0.7
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-21 13:48:07.080193,9a6a5f92-cca7-4147-b6be-1f723405095c,Vegetables,Carrot,0.5,6,3.0
Thomas Walker,cd9d2b7d-247a-4333-b7b0-b7d2cda8056c,1971-02-17,millerluke@example.net,2024-02-21 13:48:07.080193,9a6a5f92-cca7-4147-b6be-1f723405095c,Dairy,Eggs,1.8,2,3.6
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-22 21:25:09.221296,16febaa0-11af-423d-b9fd-ef7c42930b33,Meat,Fish,6.0,8,48.0
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-22 21:25:09.221296,16febaa0-11af-423d-b9fd-ef7c42930b33,Dairy,Cottage Cheese,2.0,3,6.0
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-22 21:25:09.221296,16febaa0-11af-423d-b9fd-ef7c42930b33,Meat,Pork,4.0,4,16.0
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-22 21:25:09.221296,16febaa0-11af-423d-b9fd-ef7c42930b33,Grains,Millet,2.1,5,10.5
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-22 21:25:09.221296,16febaa0-11af-423d-b9fd-ef7c42930b33,Grains,Couscous,2.0,10,20.0
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-16 03:24:37.761386,ec62b2c8-2648-4e38-a074-05eb215663ab,Meat,Fish,6.0,3,18.0
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-16 03:24:37.761386,ec62b2c8-2648-4e38-a074-05eb215663ab,Grains,Bulgur,2.3,2,4.6
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-16 03:24:37.761386,ec62b2c8-2648-4e38-a074-05eb215663ab,Fruits,Banana,0.75,3,2.25
Donna Davis,935ddd72-5129-4b7c-a288-e1a5cc457821,1936-03-24,jaimelopez@example.net,2024-02-16 03:24:37.761386,ec62b2c8-2648-4e38-a074-05eb215663ab,Vegetables,Spinach,1.5,10,15.0
Bobby Lyons,642bfa42-aef9-400b-8a64-c1b9d450fe4a,2005-05-03,aimee33@example.net,2024-02-14 03:47:54.220321,46743741-9466-4472-ab5f-5241f323ca74,Dairy,Ice Cream,4.0,8,32.0
Bobby Lyons,642bfa42-aef9-400b-8a64-c1b9d450fe4a,2005-05-03,aimee33@example.net,2024-02-14 03:47:54.220321,46743741-9466-4472-ab5f-5241f323ca74,Grains,Oats,1.2,9,10.799999999999999
Bobby Lyons,642bfa42-aef9-400b-8a64-c1b9d450fe4a,2005-05-03,aimee33@example.net,2024-02-14 03:47:54.220321,46743741-9466-4472-ab5f-5241f323ca74,Fruits,Banana,0.75,9,6.75
Bobby Lyons,642bfa42-aef9-400b-8a64-c1b9d450fe4a,2005-05-03,aimee33@example.net,2024-02-14 03:47:54.220321,46743741-9466-4472-ab5f-5241f323ca74,Meat,Turkey,4.5,2,9.0
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-06 10:07:44.528483,b490b608-1dfc-4352-8562-be7fbb42e0b2,Vegetables,Bell Pepper,1.3,1,1.3
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-06 10:07:44.528483,b490b608-1dfc-4352-8562-be7fbb42e0b2,Meat,Shrimp,10.0,3,30.0
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-06 10:07:44.528483,b490b608-1dfc-4352-8562-be7fbb42e0b2,Grains,Bread,1.5,5,7.5
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-06 10:07:44.528483,b490b608-1dfc-4352-8562-be7fbb42e0b2,Grains,Farro,2.2,4,8.8
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-05 22:02:29.810142,6d16ee18-5521-46dd-aba4-b180cb69ca38,Meat,Pork,4.0,9,36.0
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-05 22:02:29.810142,6d16ee18-5521-46dd-aba4-b180cb69ca38,Grains,Rice,1.0,10,10.0
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-19 04:51:57.368789,daf66c5f-2577-4ffa-887a-746319c16a0d,Dairy,Milk,2.0,2,4.0
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-19 04:51:57.368789,daf66c5f-2577-4ffa-887a-746319c16a0d,Meat,Lamb,7.0,4,28.0
Matthew Davies,5b7c709a-cb17-4a5a-bb82-860deabca8d0,1917-09-13,tuckercrystal@example.org,2024-02-19 04:51:57.368789,daf66c5f-2577-4ffa-887a-746319c16a0d,Fruits,Grapes,2.0,10,20.0
Amber Berry,9a27d858-88c1-42ad-afbf-c19ee8f6cf32,1987-02-03,martinezjacob@example.net,2024-02-03 16:05:19.606787,fb0323a1-d576-4415-9ec1-7dbe176ea1b1,Dairy,Cheese,3.0,9,27.0
Larry Lee,1fb797fa-b7d6-467b-af5a-522af87f43fd,1963-09-26,gilesandrew@example.com,2024-02-14 20:17:20.577058,38884479-11eb-4d49-828a-1c22d5fdb76a,Dairy,Cream Cheese,3.5,3,10.5
Larry Lee,1fb797fa-b7d6-467b-af5a-522af87f43fd,1963-09-26,gilesandrew@example.com,2024-02-14 20:17:20.577058,38884479-11eb-4d49-828a-1c22d5fdb76a,Meat,Shrimp,10.0,10,100.0
Larry Lee,1fb797fa-b7d6-467b-af5a-522af87f43fd,1963-09-26,gilesandrew@example.com,2024-02-02 14:32:09.389982,2e295065-6fa2-41e9-99ac-dd984d125e7f,Vegetables,Onion,0.9,4,3.6
Larry Lee,1fb797fa-b7d6-467b-af5a-522af87f43fd,1963-09-26,gilesandrew@example.com,2024-02-02 14:32:09.389982,2e295065-6fa2-41e9-99ac-dd984d125e7f,Meat,Duck,8.0,6,48.0
Larry Lee,1fb797fa-b7d6-467b-af5a-522af87f43fd,1963-09-26,gilesandrew@example.com,2024-02-02 14:32:09.389982,2e295065-6fa2-41e9-99ac-dd984d125e7f,Dairy,Cream Cheese,3.5,8,28.0
Larry Lee,1fb797fa-b7d6-467b-af5a-522af87f43fd,1963-09-26,gilesandrew@example.com,2024-02-02 14:32:09.389982,2e295065-6fa2-41e9-99ac-dd984d125e7f,Fruits,Grapes,2.0,4,8.0
John Carlson,3308fb2e-642a-4d48-bcfc-fa81b306d700,1938-04-27,kmassey@example.org,2024-02-16 13:34:09.477272,0edc6d2b-c470-40e7-b76f-bfb83412fc12,Fruits,Peach,1.6,9,14.4
John Carlson,3308fb2e-642a-4d48-bcfc-fa81b306d700,1938-04-27,kmassey@example.org,2024-02-16 13:34:09.477272,0edc6d2b-c470-40e7-b76f-bfb83412fc12,Vegetables,Garlic,1.1,4,4.4
John Carlson,3308fb2e-642a-4d48-bcfc-fa81b306d700,1938-04-27,kmassey@example.org,2024-02-16 13:34:09.477272,0edc6d2b-c470-40e7-b76f-bfb83412fc12,Fruits,Banana,0.75,1,0.75
Brooke Martin,98c75205-1e01-4934-802d-0baf878b9f6b,2015-01-11,alexandermaldonado@example.net,2024-02-20 12:23:54.162463,5b6e4ae7-a620-4143-8fba-ecc0eae2025e,Fruits,Watermelon,2.5,2,5.0
Brooke Martin,98c75205-1e01-4934-802d-0baf878b9f6b,2015-01-11,alexandermaldonado@example.net,2024-02-09 16:05:29.298381,8f837ef7-2746-4f22-803d-1f83a859890c,Vegetables,Potato,0.6,8,4.8
Brooke Martin,98c75205-1e01-4934-802d-0baf878b9f6b,2015-01-11,alexandermaldonado@example.net,2024-02-09 16:05:29.298381,8f837ef7-2746-4f22-803d-1f83a859890c,Vegetables,Onion,0.9,3,2.7
Brooke Martin,98c75205-1e01-4934-802d-0baf878b9f6b,2015-01-11,alexandermaldonado@example.net,2024-02-09 16:05:29.298381,8f837ef7-2746-4f22-803d-1f83a859890c,Grains,Farro,2.2,8,17.6
Brooke Martin,98c75205-1e01-4934-802d-0baf878b9f6b,2015-01-11,alexandermaldonado@example.net,2024-02-09 16:05:29.298381,8f837ef7-2746-4f22-803d-1f83a859890c,Vegetables,Bell Pepper,1.3,7,9.1
Brooke Martin,98c75205-1e01-4934-802d-0baf878b9f6b,2015-01-11,alexandermaldonado@example.net,2024-02-09 16:05:29.298381,8f837ef7-2746-4f22-803d-1f83a859890c,Vegetables,Broccoli,1.0,2,2.0
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-09 00:19:40.063772,da90f534-a23d-4c9d-a456-697cf2686baa,Dairy,Sour Cream,2.2,8,17.6
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-09 00:19:40.063772,da90f534-a23d-4c9d-a456-697cf2686baa,Fruits,Banana,0.75,1,0.75
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-09 00:19:40.063772,da90f534-a23d-4c9d-a456-697cf2686baa,Dairy,Cream,2.5,2,5.0
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-14 20:32:39.779156,bf9cc545-6355-48f7-8f6f-a985b732d46f,Vegetables,Tomato,0.8,9,7.2
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-14 20:32:39.779156,bf9cc545-6355-48f7-8f6f-a985b732d46f,Dairy,Yogurt,1.5,7,10.5
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-10 05:53:33.465394,98363189-0063-442f-94aa-451ca69cfb85,Meat,Salmon,9.0,4,36.0
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-10 05:53:33.465394,98363189-0063-442f-94aa-451ca69cfb85,Fruits,Mango,1.9,9,17.099999999999998
Judith Miller,47e7f593-8b58-45ca-8bb2-c3f0bd30291a,1923-10-14,sbell@example.net,2024-02-05 06:58:07.217774,391cf046-3d4a-4d51-a8fa-fd04559b5975,Fruits,Kiwi,1.1,1,1.1
Jamie Hutchinson,08135d58-6a16-49ad-9fe1-b30791725f0a,1954-10-22,tbarton@example.org,2024-02-04 16:42:27.622334,285e25b4-b396-4057-825c-b200105ada6b,Vegetables,Spinach,1.5,8,12.0
Jamie Hutchinson,08135d58-6a16-49ad-9fe1-b30791725f0a,1954-10-22,tbarton@example.org,2024-02-04 16:42:27.622334,285e25b4-b396-4057-825c-b200105ada6b,Dairy,Butter,2.5,7,17.5
Stephen Odonnell,e245a460-0004-484c-8167-733f9a9e4310,1912-08-28,larry70@example.com,2024-02-05 04:39:42.834354,fa83ada4-a212-4ac5-b689-a4a5ffda0336,Dairy,Milk,2.0,7,14.0
Stephen Odonnell,e245a460-0004-484c-8167-733f9a9e4310,1912-08-28,larry70@example.com,2024-02-05 04:39:42.834354,fa83ada4-a212-4ac5-b689-a4a5ffda0336,Meat,Salmon,9.0,5,45.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-12 18:53:35.929426,9bbd750d-1e70-4c52-b0c1-fb6a19086515,Dairy,Yogurt,1.5,4,6.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-12 18:53:35.929426,9bbd750d-1e70-4c52-b0c1-fb6a19086515,Meat,Fish,6.0,1,6.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-12 18:53:35.929426,9bbd750d-1e70-4c52-b0c1-fb6a19086515,Grains,Millet,2.1,1,2.1
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-12 18:53:35.929426,9bbd750d-1e70-4c52-b0c1-fb6a19086515,Meat,Beef,5.0,1,5.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-12 18:53:35.929426,9bbd750d-1e70-4c52-b0c1-fb6a19086515,Grains,Bulgur,2.3,9,20.7
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-15 11:38:14.816086,b044284a-47ac-42f6-8d6b-234fdfa7c6ed,Vegetables,Carrot,0.5,9,4.5
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-15 11:38:14.816086,b044284a-47ac-42f6-8d6b-234fdfa7c6ed,Fruits,Orange,1.2,2,2.4
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-15 11:38:14.816086,b044284a-47ac-42f6-8d6b-234fdfa7c6ed,Grains,Bread,1.5,4,6.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-15 11:38:14.816086,b044284a-47ac-42f6-8d6b-234fdfa7c6ed,Dairy,Cheese,3.0,10,30.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-15 11:38:14.816086,b044284a-47ac-42f6-8d6b-234fdfa7c6ed,Vegetables,Garlic,1.1,10,11.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-22 19:55:41.840841,ec3aa314-da9b-4017-b9c1-47c719a5711b,Grains,Bread,1.5,7,10.5
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-09 20:24:13.700095,e9f41cc0-4653-4560-8597-aab614d30dbc,Grains,Millet,2.1,6,12.600000000000001
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-09 20:24:13.700095,e9f41cc0-4653-4560-8597-aab614d30dbc,Meat,Fish,6.0,6,36.0
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-09 20:24:13.700095,e9f41cc0-4653-4560-8597-aab614d30dbc,Vegetables,Potato,0.6,7,4.2
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-09 20:24:13.700095,e9f41cc0-4653-4560-8597-aab614d30dbc,Vegetables,Potato,0.6,8,4.8
Nicholas Hatfield,6ae04d52-adb3-48cb-b315-8c0c66dd7794,1944-10-27,alexisfischer@example.net,2024-02-09 20:24:13.700095,e9f41cc0-4653-4560-8597-aab614d30dbc,Meat,Chicken,3.0,1,3.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-01 22:38:50.954228,8ef066d4-4279-414d-ae55-cdff34ab18fd,Grains,Bread,1.5,2,3.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-01 22:38:50.954228,8ef066d4-4279-414d-ae55-cdff34ab18fd,Grains,Quinoa,3.0,9,27.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-01 22:38:50.954228,8ef066d4-4279-414d-ae55-cdff34ab18fd,Meat,Pork,4.0,6,24.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-01 22:38:50.954228,8ef066d4-4279-414d-ae55-cdff34ab18fd,Fruits,Grapes,2.0,6,12.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-01 22:38:50.954228,8ef066d4-4279-414d-ae55-cdff34ab18fd,Meat,Pork,4.0,8,32.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-08 00:30:27.063562,e8ec01b3-9145-41ae-b03d-866a5decc06a,Meat,Crab,12.0,9,108.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-08 00:30:27.063562,e8ec01b3-9145-41ae-b03d-866a5decc06a,Fruits,Kiwi,1.1,5,5.5
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-08 00:30:27.063562,e8ec01b3-9145-41ae-b03d-866a5decc06a,Fruits,Orange,1.2,5,6.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-08 00:30:27.063562,e8ec01b3-9145-41ae-b03d-866a5decc06a,Fruits,Banana,0.75,9,6.75
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-08 00:30:27.063562,e8ec01b3-9145-41ae-b03d-866a5decc06a,Vegetables,Potato,0.6,5,3.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-19 22:48:58.056300,b38a05fb-f611-44ce-bfc7-4ca9d8ab0b30,Vegetables,Cucumber,0.7,4,2.8
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-19 22:48:58.056300,b38a05fb-f611-44ce-bfc7-4ca9d8ab0b30,Meat,Shrimp,10.0,8,80.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-19 22:48:58.056300,b38a05fb-f611-44ce-bfc7-4ca9d8ab0b30,Meat,Beef,5.0,2,10.0
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-19 22:48:58.056300,b38a05fb-f611-44ce-bfc7-4ca9d8ab0b30,Dairy,Eggs,1.8,1,1.8
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-19 22:48:58.056300,b38a05fb-f611-44ce-bfc7-4ca9d8ab0b30,Fruits,Watermelon,2.5,3,7.5
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-14 13:19:35.669900,e7180322-a4e6-45c9-b65d-12267e969cf3,Vegetables,Bell Pepper,1.3,9,11.700000000000001
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-14 13:19:35.669900,e7180322-a4e6-45c9-b65d-12267e969cf3,Dairy,Cream Cheese,3.5,1,3.5
Ricky Callahan,d138d150-8557-416a-a750-2a812227d96d,1983-08-21,darin24@example.org,2024-02-14 13:19:35.669900,e7180322-a4e6-45c9-b65d-12267e969cf3,Fruits,Banana,0.75,3,2.25
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-17 00:42:27.154860,09215f4f-9edb-45f2-8787-ddfb5697f17c,Meat,Crab,12.0,9,108.0
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-01 22:03:40.951335,955d0e77-fb5e-4866-a640-211e29f2c3c7,Dairy,Yogurt,1.5,1,1.5
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-01 22:03:40.951335,955d0e77-fb5e-4866-a640-211e29f2c3c7,Meat,Turkey,4.5,1,4.5
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-07 11:01:26.644580,2130260c-8c69-478f-bd42-f69765111656,Vegetables,Tomato,0.8,2,1.6
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-07 11:01:26.644580,2130260c-8c69-478f-bd42-f69765111656,Meat,Shrimp,10.0,7,70.0
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-07 11:01:26.644580,2130260c-8c69-478f-bd42-f69765111656,Grains,Pasta,2.0,4,8.0
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-07 13:05:58.132694,ef0a81ed-3d5d-40bc-bb03-78eb7a62722e,Vegetables,Spinach,1.5,1,1.5
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-07 13:05:58.132694,ef0a81ed-3d5d-40bc-bb03-78eb7a62722e,Vegetables,Cucumber,0.7,7,4.8999999999999995
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-02 01:50:16.792411,ba8982dd-85e6-4ea9-9b66-bfda2df96747,Meat,Pork,4.0,2,8.0
Jeffrey Savage,964ddb77-6025-40ae-b535-45792da44da1,1941-11-26,edwardcook@example.com,2024-02-02 01:50:16.792411,ba8982dd-85e6-4ea9-9b66-bfda2df96747,Dairy,Milk,2.0,8,16.0
Jamie Murphy,8f928dc5-1972-4ce3-9bd0-94486a2b3200,2013-07-19,zrogers@example.com,2024-02-03 18:34:02.894015,6d316b4a-7f6b-4793-b318-ad4c1db2b452,Dairy,Cream,2.5,5,12.5
